0.0,81.72380402780833,111.07948911949431,0
1.0,82.61412518918817,111.5348222169068,0
2.0,83.52953071339664,111.93735510531297,0
3.0,84.39829246318688,112.43258537710722,0
4.0,85.33856783060988,112.7730001732274,0
5.0,86.19719201985369,113.28560577370929,0
6.0,86.91515118149236,113.98169099997048,0
7.0,87.71668367167136,114.57964222472668,0
8.0,88.39562637279344,115.31383348631527,0
9.0,88.92490117428773,116.16228394715739,0
10.0,89.56520757075039,116.93040354634036,0
11.0,90.23676786568647,117.67135345710719,0
12.0,91.057984062408,118.2419706302121,0
13.0,91.89348556244752,118.79145879517263,0
14.0,92.68910299961655,119.39725817918733,0
15.0,93.57823508777844,119.85490884268611,0
16.0,94.34607340950622,120.49555251251066,0
17.0,95.0423244489027,121.21335087565961,0
18.0,95.75783908389866,121.9119486190761,0
19.0,96.30039762792431,122.7519666107315,0
20.0,96.75797503063778,123.64113640358661,0
21.0,97.23314484380333,124.52103051577069,0
22.0,97.61207016558008,125.44645776872815,0
23.0,98.01141298172817,126.36325944585953,0
24.0,98.3572075677414,127.3015696846846,0
25.0,98.65122364527382,128.25737015871275,0
26.0,98.75724762498714,129.25173373192214,0
27.0,98.67877036053906,130.2486496355794,0
28.0,98.81447007988447,131.2393996475247,0
29.0,98.90572729292849,132.23522700257547,0
30.0,98.76777597970947,133.22566601391395,0
31.0,98.78743371877043,134.22547278189214,0
32.0,98.79402178723439,135.2254510803336,0
33.0,98.76945797431371,136.22514934435873,0
34.0,98.75691066953166,137.2250706238316,0
35.0,98.78716254967465,138.22461293096413,0
36.0,98.66319045934351,139.21689863620176,0
37.0,98.32713716716106,140.15874160868356,0
38.0,97.9717918067993,141.09347669140453,0
39.0,97.55954415455258,142.00454851800058,0
40.0,97.17401567038122,142.92724445269008,0
41.0,96.73781577693654,143.82709424735518,0
42.0,96.33586269467699,144.74275451167927,0
43.0,96.06156235523787,145.70439858501595,0
44.0,95.66488685654028,146.62235748863475,0
45.0,95.30555501624393,147.55556734099875,0
46.0,94.74041402872572,148.38056168293508,0
47.0,94.10853722503,149.15563052178186,0
48.0,93.5675138645261,149.99663808618843,0
49.0,93.48263056436873,149.0002471863131,0
50.0,93.38369427593958,148.00515341644422,0
51.0,93.15514905414976,147.03162011881284,0
52.0,92.74359906032542,146.12023293293453,0
53.0,92.39507763762236,145.18293211787193,0
54.0,91.8646886451572,144.33517772143875,0
55.0,91.49506888225454,143.40599462275918,0
56.0,91.30491500758227,142.42424032358494,0
57.0,90.9421352788878,141.49236540255296,0
58.0,90.45770452480008,140.6175357937182,0
59.0,90.18034059047764,139.65677086516533,0
60.0,89.72909127739698,138.76437293966111,0
61.0,89.33393167918437,137.84576045774045,0
62.0,89.15450708745871,136.86198872817914,0
63.0,88.82859644853202,135.91658814882962,0
64.0,88.61253277039242,134.94020887468008,0
65.0,88.38237467329228,133.96705562347077,0
66.0,88.31807595227485,132.96912492724206,0
67.0,88.12408155920555,131.98812228939767,0
68.0,88.08175779798229,130.98901834123416,0
69.0,87.81808076059548,130.0244073212085,0
70.0,87.4893688592118,129.07997707715197,0
71.0,87.36540998112258,128.08768972132057,0
72.0,87.01568439347255,127.15083753802651,0
73.0,86.46149645819257,126.31844596407221,0
74.0,85.84192065245864,125.53350913798418,0
75.0,85.1309104440908,124.83032745193375,0
76.0,84.38172212880382,124.16797039698722,0
77.0,83.60943781889583,123.53269333564316,0
78.0,83.0079222298485,122.73383227379757,0
79.0,82.46211066444629,121.89592432236546,0
80.0,81.771159130913,121.17302323763255,0
81.0,80.94549056318894,120.60886774818616,0
82.0,80.12467434764027,120.03767536352723,0
83.0,79.44548418623958,119.3037130179968,0
84.0,78.71938868664066,118.61611915134135,0
85.0,77.99373410321387,117.92805997833972,0
86.0,77.31591534653022,117.19283094389682,0
87.0,76.50035724413347,116.6141557486318,0
88.0,75.74403695617099,115.95995423379378,0
89.0,74.95291391655023,115.34829719248614,0
90.0,74.18024983720849,114.71348208515568,0
91.0,73.3501516659092,114.15586480959334,0
92.0,72.61071582463974,113.48263777757062,0
93.0,71.75274363208545,112.96894164481935,0
94.0,70.89464125357225,112.45546301041479,0
95.0,69.94778015761558,112.13382025056507,0
96.0,68.98385896931448,111.86763245455592,0
97.0,68.0728692195761,111.45520345961062,0
98.0,67.28313941903717,110.84174861845217,0
99.0,66.6525299210881,110.06564832783477,0
100.0,65.91695011146312,109.38821025415417,0
101.0,65.36262800658321,108.55590802296558,0
102.0,64.83139266863418,107.7086837222552,0
103.0,64.3682012552967,106.8224254559409,0
104.0,64.09564626370182,105.86028524965248,0
105.0,63.62984889536936,104.97539383730035,0
106.0,63.23305977511099,104.05748404105422,0
107.0,62.860242339293116,103.12957932636085,0
108.0,62.35886742357945,102.26434918709552,0
109.0,61.72801848824994,101.48844350932687,0
110.0,61.061183572125195,100.74323803790513,0
111.0,60.25493836567715,100.1516565413389,0
112.0,59.596723440888574,99.3988264723422,0
113.0,58.813527984390554,98.77705088829208,0
114.0,58.12131073497758,98.05536170338273,0
115.0,57.5760075633685,97.21712280483824,0
116.0,57.156806744137185,96.30922926859304,0
117.0,56.61867590281851,95.46636795282298,0
118.0,56.11001495081964,94.60540103364919,0
119.0,55.80581483833459,93.65279288148793,0
120.0,55.59933207759699,92.67434264283591,0
121.0,55.58128199202035,91.67450555890139,0
122.0,55.558594647511164,90.67476294982687,0
123.0,55.493247287589625,89.6769003728398,0
124.0,55.44578781868671,88.67802720831317,0
125.0,55.31742624475287,87.6862997728062,0
