    -14401.000   43.717331  -72.272025   129.3
    -14401.000   43.717333  -72.272030   129.0
    -14401.000   43.717335  -72.272032   128.9
    -14401.000   43.717337  -72.272034   128.7
    -14401.000   43.717341  -72.272039   128.5
    -14401.000   43.717343  -72.272041   128.4
    -14401.000   43.717345  -72.272043   128.4
    -14401.000   43.717347  -72.272045   128.3
    -14401.000   43.717349  -72.272047   128.3
    -14401.000   43.717351  -72.272049   128.3
    -14401.000   43.717353  -72.272051   128.2
    -14401.000   43.717355  -72.272053   128.2
    -14401.000   43.717357  -72.272055   128.2
    -14401.000   43.717358  -72.272057   128.2
    -14401.000   43.717358  -72.272055   128.2
    -14401.000   43.717357  -72.272054   128.2
    -14401.000   43.717357  -72.272052   128.2
    -14401.000   43.717357  -72.272051   128.2
    -14401.000   43.717356  -72.272049   128.2
    -14401.000   43.717355  -72.272046   128.2
    -14401.000   43.717355  -72.272045   128.1
    -14401.000   43.717355  -72.272043   128.1
    -14401.000   43.717354  -72.272042   128.1
    -14401.000   43.717354  -72.272040   128.1
    -14401.000   43.717354  -72.272038   128.1
    -14401.000   43.717353  -72.272036   128.1
    -14401.000   43.717353  -72.272035   128.1
    -14401.000   43.717353  -72.272034   128.1
    -14401.000   43.717353  -72.272034   128.1
    -14401.000   43.717353  -72.272034   128.1
    -14401.000   43.717353  -72.272034   128.1
    -14401.000   43.717352  -72.272031   128.3
    -14401.000   43.717352  -72.272032   128.4
    -14401.000   43.717351  -72.272030   128.5
    -14401.000   43.717351  -72.272032   128.5
    -14401.000   43.717351  -72.272032   128.5
    -14401.000   43.717351  -72.272033   128.6
    -14401.000   43.717352  -72.272036   128.6
    -14401.000   43.717352  -72.272039   128.6
    -14401.000   43.717352  -72.272039   128.6
    -14401.000   43.717352  -72.272040   128.6
    -14401.000   43.717352  -72.272041   128.6
    -14401.000   43.717351  -72.272039   128.6
    -14401.000   43.717351  -72.272036   128.6
    -14401.000   43.717351  -72.272034   128.6
    -14401.000   43.717350  -72.272032   128.6
    -14401.000   43.717351  -72.272036   128.2
    -14401.000   43.717350  -72.272029   128.6
    -14401.000   43.717348  -72.272027   128.8
    -14401.000   43.717346  -72.272025   128.8
