TIN        1077 1066401530     362764       11.0.0.39       11.0.0.40          0
TIN        1077 1066401532     372189       11.0.0.39       11.0.0.40          1
TIN        1077 1066401534     374188       11.0.0.39       11.0.0.40          2
TIN        1077 1066401536     384203       11.0.0.39       11.0.0.40          3
TIN        1077 1066401538     394181       11.0.0.39       11.0.0.40          4
TIN        1077 1066401540     404192       11.0.0.39       11.0.0.40          5
TIN        1246 1066401549     372914       11.0.0.39       11.0.0.33          6
TIN        1246 1066401549     382762       11.0.0.39       11.0.0.33          7
TIN        1246 1066401549     392762       11.0.0.39       11.0.0.33          8
TIN        1246 1066401549     402751       11.0.0.39       11.0.0.33          9
TIN        1246 1066401549     412738       11.0.0.39       11.0.0.33         10
TIN        1246 1066401554     381363       11.0.0.39       11.0.0.19         11
TIN        1220 1066401558     391301       11.0.0.39       11.0.0.21         12
TIN        1246 1066401560     391291       11.0.0.39       11.0.0.19         13
TIN        1220 1066401560     401184       11.0.0.39       11.0.0.21         14
TIN        1246 1066401561     401343       11.0.0.39       11.0.0.14         15
TIN        1246 1066401561     411182       11.0.0.39       11.0.0.14         16
TIN        1246 1066401561     421191       11.0.0.39       11.0.0.14         17
TIN        1246 1066401561     431198       11.0.0.39       11.0.0.14         18
TIN        1246 1066401561     441186       11.0.0.39       11.0.0.14         19
TIN        1246 1066401561     451174       11.0.0.39       11.0.0.14         20
TIN        1220 1066401562     411271       11.0.0.39       11.0.0.21         21
TIN        1220 1066401564     439146       11.0.0.39       11.0.0.21         22
TIN        1246 1066401566     399166       11.0.0.39       11.0.0.19         23
TIN        1220 1066401566     449117       11.0.0.39       11.0.0.21         24
TIN        1031 1066401568     409225       11.0.0.39       11.0.0.32         25
TIN        1220 1066401568     459099       11.0.0.39       11.0.0.21         25
TIN        1031 1066401570     419164       11.0.0.39       11.0.0.32         26
TIN        1246 1066401572     409161       11.0.0.39       11.0.0.19         26
TIN        1246 1066401572     419184       11.0.0.39       11.0.0.11         27
TIN        1031 1066401572     429067       11.0.0.39       11.0.0.32         27
TIN        1031 1066401574     465505       11.0.0.39       11.0.0.32         27
TIN        1246 1066401575     425570       11.0.0.39       11.0.0.19         27
TIN        1246 1066401575     435435       11.0.0.39       11.0.0.19         28
TIN        1246 1066401575     445441       11.0.0.39       11.0.0.19         29
TIN        1246 1066401575     455434       11.0.0.39       11.0.0.19         30
TIN        1246 1066401575     465421       11.0.0.39       11.0.0.19         31
TIN        1246 1066401575     475446       11.0.0.39       11.0.0.19         32
TIN        1246 1066401575     485417       11.0.0.39       11.0.0.19         33
TIN        1031 1066401576     475496       11.0.0.39       11.0.0.32         34
TIN        1246 1066401578     415541       11.0.0.39       11.0.0.19         34
TIN        1246 1066401578     425446       11.0.0.39       11.0.0.11         35
TIN        1246 1066401578     435484       11.0.0.39       11.0.0.28         35
TIN        1031 1066401578     485423       11.0.0.39       11.0.0.32         36
TIN        1246 1066401580     445478       11.0.0.39       11.0.0.28         36
TIN        1246 1066401582     455516       11.0.0.39       11.0.0.28         37
TIN        1246 1066401584     425513       11.0.0.39       11.0.0.19         38
TIN        1246 1066401584     435471       11.0.0.39       11.0.0.11         39
TIN        1246 1066401584     465563       11.0.0.39       11.0.0.28         40
TIN        1246 1066401586     484871       11.0.0.39       11.0.0.28         41
TIN        1246 1066401588     494883       11.0.0.39       11.0.0.28         42
TIN        1246 1066401589     444890       11.0.0.39       11.0.0.45         43
TIN        1246 1066401590     434811       11.0.0.39       11.0.0.19         43
TIN        1246 1066401590     504816       11.0.0.39       11.0.0.28         44
TIN        1246 1066401592     514842       11.0.0.39       11.0.0.28         45
TIN        1246 1066401593     454841       11.0.0.39       11.0.0.45         46
TIN        1246 1066401594     524926       11.0.0.39       11.0.0.28         46
TIN        1246 1066401597     463012       11.0.0.39       11.0.0.45         47
TIN        1246 1066401601     473024       11.0.0.39       11.0.0.45         47
TIN        1246 1066401605     483015       11.0.0.39       11.0.0.45         47
TIN        1246 1066401609     487575       11.0.0.39       11.0.0.45         47
TIN        1004 1066401619     447637       11.0.0.39       11.0.0.38         47
TIN        1246 1066401619     457529       11.0.0.39       11.0.0.35         47
TIN        1004 1066401620     477499       11.0.0.39       11.0.0.38         48
TIN        1246 1066401620     477561       11.0.0.39       11.0.0.35         48
TIN        1004 1066401621     487372       11.0.0.39       11.0.0.38         49
TIN        1246 1066401621     487440       11.0.0.39       11.0.0.35         49
TIN        1004 1066401622     497496       11.0.0.39       11.0.0.38         50
TIN        1246 1066401622     497556       11.0.0.39       11.0.0.35         50
TIN        1004 1066401623     507367       11.0.0.39       11.0.0.38         51
TIN        1246 1066401623     507517       11.0.0.39       11.0.0.35         51
TIN        1004 1066401624     517238       11.0.0.39       11.0.0.38         52
TIN        1158 1066401643     464894       11.0.0.39       11.0.0.26         52
TIN        1158 1066401643     474795       11.0.0.39       11.0.0.26         53
TIN        1158 1066401643     484740       11.0.0.39       11.0.0.26         54
TIN        1246 1066401655     493063       11.0.0.39       11.0.0.47         55
TIN        1246 1066401657     502954       11.0.0.39       11.0.0.47         56
TIN        1246 1066401659     512963       11.0.0.39       11.0.0.47         57
TIN        1246 1066401661     522869       11.0.0.39       11.0.0.47         58
TIN        1246 1066401677     676049       11.0.0.39       11.0.0.18         59
TIN        1246 1066401678     686012       11.0.0.39       11.0.0.18         60
TIN        1246 1066401679     695990       11.0.0.39       11.0.0.18         61
TIN        1246 1066401680     705976       11.0.0.39       11.0.0.18         62
TIN        1246 1066401681     716011       11.0.0.39       11.0.0.18         63
TIN        1246 1066401682     725957       11.0.0.39       11.0.0.18         64
TIN        1246 1066401683     735974       11.0.0.39       11.0.0.18         65
TIN        1246 1066401684     745986       11.0.0.39       11.0.0.18         66
TIN        1246 1066401685     755952       11.0.0.39       11.0.0.18         67
TIN        1246 1066401721     705661       11.0.0.39       11.0.0.28         68
TIN        1246 1066401723     715610       11.0.0.39       11.0.0.28         69
TIN        1246 1066401725     725569       11.0.0.39       11.0.0.28         70
TIN        1246 1066401727     735614       11.0.0.39       11.0.0.28         71
TIN        1246 1066401749     715972       11.0.0.39       11.0.0.23         72
TIN         936 1066401749     725885       11.0.0.39       11.0.0.28         72
TIN         936 1066401749     736000       11.0.0.39       11.0.0.28         73
TIN        1246 1066401749     736780       11.0.0.39       11.0.0.31         74
TIN         936 1066401749     745855       11.0.0.39       11.0.0.28         74
TIN         936 1066401749     755850       11.0.0.39       11.0.0.28         75
TIN         936 1066401749     765840       11.0.0.39       11.0.0.28         76
TIN         936 1066401749     775888       11.0.0.39       11.0.0.28         77
TIN         936 1066401749     785835       11.0.0.39       11.0.0.28         78
TIN        1246 1066401750     745964       11.0.0.39       11.0.0.31         79
TIN        1246 1066401751     755963       11.0.0.39       11.0.0.31         79
TIN        1246 1066401752     725937       11.0.0.39       11.0.0.23         79
TIN        1246 1066401752     765921       11.0.0.39       11.0.0.31         79
TIN        1246 1066401753     768760       11.0.0.39       11.0.0.31         79
TIN        1246 1066401754     778726       11.0.0.39       11.0.0.31         79
TIN        1246 1066401755     728762       11.0.0.39       11.0.0.23         79
TIN        1246 1066401758     738736       11.0.0.39       11.0.0.23         79
TIN        1246 1066401761     748873       11.0.0.39       11.0.0.23         79
TIN        1246 1066401773     749117       11.0.0.39       11.0.0.15         79
TIN        1246 1066401777     806819       11.0.0.39       11.0.0.20         80
TIN        1246 1066401777     816671       11.0.0.39       11.0.0.20         80
TIN        1246 1066401777     826710       11.0.0.39       11.0.0.20         80
TIN        1246 1066401777     836661       11.0.0.39       11.0.0.20         80
TIN        1246 1066401783     756961       11.0.0.39       11.0.0.15         80
TIN        1246 1066401793     765867       11.0.0.39       11.0.0.15         81
TIN        1246 1066401794     815902       11.0.0.39       11.0.0.15         82
TIN        1246 1066401794     825800       11.0.0.39       11.0.0.15         83
TIN        1246 1066401794     835780       11.0.0.39       11.0.0.15         84
TIN        1246 1066401794     845766       11.0.0.39       11.0.0.15         85
TIN        1246 1066401803     966759       11.0.0.39       11.0.0.15         86
TIN        1246 1066401808     826622       11.0.0.39       11.0.0.25         87
TIN        1246 1066401810     838100       11.0.0.39       11.0.0.25         88
TIN        1246 1066401812     847631       11.0.0.39       11.0.0.25         89
TIN        1246 1066401813     967597       11.0.0.39       11.0.0.15         90
TIN        1246 1066401814     857581       11.0.0.39       11.0.0.25         91
TIN        1246 1066401816     867553       11.0.0.39       11.0.0.25         92
TIN        1027 1066401840     835601       11.0.0.39       11.0.0.16         93
TIN        1027 1066401841     845770       11.0.0.39       11.0.0.16         93
TIN        1027 1066401842     855567       11.0.0.39       11.0.0.16         93
TIN        1027 1066401843     865550       11.0.0.39       11.0.0.16         93
TIN        1027 1066401844     920193       11.0.0.39       11.0.0.16         93
TIN        1027 1066401845     930483       11.0.0.39       11.0.0.16         93
TIN        1027 1066401846     940086       11.0.0.39       11.0.0.16         93
TIN        1246 1066401900      34145       11.0.0.39       11.0.0.33         93
TIN        1246 1066401900      44118       11.0.0.39       11.0.0.33         94
TIN        1246 1066401900      54149       11.0.0.39       11.0.0.33         95
TIN        1246 1066401900      63980       11.0.0.39       11.0.0.33         96
TIN        1246 1066401900      73950       11.0.0.39       11.0.0.33         97
TIN        1246 1066401934      35457       11.0.0.39       11.0.0.20         98
TIN        1246 1066401935      45515       11.0.0.39       11.0.0.20         98
TIN        1246 1066401936      55402       11.0.0.39       11.0.0.20         98
TIN        1246 1066401937      65447       11.0.0.39       11.0.0.20         98
TIN        1246 1066401938      75361       11.0.0.39       11.0.0.20         98
TIN        1246 1066401939     118006       11.0.0.39       11.0.0.20         98
TIN        1246 1066401957      58941       11.0.0.39        11.0.0.6         98
TIN        1246 1066401960      68427       11.0.0.39        11.0.0.6         98
TIN        1246 1066401963      78434       11.0.0.39        11.0.0.6         98
TIN        1246 1066401966      88400       11.0.0.39        11.0.0.6         98
TIN        1246 1066401969      98421       11.0.0.39        11.0.0.6         98
TIN        1246 1066401970      68488       11.0.0.39        11.0.0.7         98
TIN        1246 1066401970      78361       11.0.0.39       11.0.0.26         99
TIN        1246 1066401970      88324       11.0.0.39       11.0.0.26         99
TIN        1246 1066401970      98335       11.0.0.39       11.0.0.26         99
TIN        1246 1066401970     108324       11.0.0.39       11.0.0.26         99
TIN        1246 1066401970     118334       11.0.0.39       11.0.0.26         99
TIN        1246 1066401970     128326       11.0.0.39       11.0.0.26         99
TIN        1246 1066401970     138319       11.0.0.39       11.0.0.26         99
TIN        1246 1066401970     148336       11.0.0.39       11.0.0.26         99
TIN        1246 1066401971      78385       11.0.0.39        11.0.0.7         99
TIN        1246 1066401972      97794       11.0.0.39        11.0.0.7        100
TIN        1246 1066401972     107743       11.0.0.39        11.0.0.6        101
TIN        1246 1066401973     107777       11.0.0.39        11.0.0.7        101
TIN        1246 1066401978      87843       11.0.0.39        11.0.0.8        101
TIN        1246 1066401979      97845       11.0.0.39        11.0.0.8        102
TIN        1246 1066401980     107946       11.0.0.39        11.0.0.8        103
TIN        1246 1066401981     117865       11.0.0.39        11.0.0.8        104
TIN        1246 1066401982     127922       11.0.0.39        11.0.0.8        105
TIN         938 1066401988      95435       11.0.0.39       11.0.0.24        106
TIN         938 1066401993      97934       11.0.0.39       11.0.0.24        106
TIN         938 1066401998     107978       11.0.0.39       11.0.0.24        106
TIN         938 1066402003     144265       11.0.0.39       11.0.0.24        106
TIN        1246 1066402007     104375       11.0.0.39       11.0.0.41        106
TIN        1246 1066402013     112908       11.0.0.39       11.0.0.41        106
TIN         868 1066402044     112097       11.0.0.39       11.0.0.38        106
TIN         868 1066402045     122061       11.0.0.39       11.0.0.38        107
TIN        1189 1066402046     122213       11.0.0.39       11.0.0.20        108
