"1066400805.000,43.717375,-72.272056,126.6"
"1066400807.000,43.717379,-72.272059,127.1"
"1066400808.000,43.717378,-72.27206,127.2"
"1066400809.000,43.717378,-72.272061,127.2"
"1066400810.000,43.717378,-72.272062,127.2"
"1066400811.000,43.717378,-72.272063,127.3"
"1066400812.000,43.717379,-72.272064,127.4"
"1066400813.000,43.717379,-72.272064,127.5"
"1066400814.000,43.717379,-72.272064,127.5"
"1066400815.000,43.717379,-72.272065,127.6"
"1066400816.000,43.717379,-72.272065,127.6"
"1066400817.000,43.717379,-72.272065,127.6"
"1066400818.000,43.717379,-72.272063,127.6"
"1066400819.000,43.717379,-72.272063,127.6"
"1066400820.000,43.71738,-72.272059,127.5"
"1066400821.000,43.717381,-72.272059,127.4"
"1066400822.000,43.717382,-72.272054,127.5"
"1066400823.000,43.71738,-72.272046,127.7"
"1066400824.000,43.71738,-72.272037,127.8"
"1066400825.000,43.71738,-72.272027,127.9"
"1066400826.000,43.717377,-72.27202,128.1"
"1066400827.000,43.717376,-72.272014,128.1"
"1066400828.000,43.717376,-72.272008,128.1"
"1066400829.000,43.71737,-72.272002,128.1"
"1066400830.000,43.717365,-72.271999,128.0"
"1066400831.000,43.71736,-72.271997,127.9"
"1066400832.000,43.717354,-72.271994,127.9"
"1066400833.000,43.717352,-72.271995,127.9"
"1066400835.000,43.717349,-72.271986,127.8"
"1066400836.000,43.717347,-72.271979,127.8"
"1066400837.000,43.717344,-72.271974,127.9"
"1066400838.000,43.717343,-72.271969,128.0"
"1066400839.000,43.717341,-72.271964,128.1"
"1066400840.000,43.717338,-72.271959,128.3"
"1066400841.000,43.717335,-72.271952,128.4"
"1066400842.000,43.717331,-72.271942,128.5"
"1066400844.000,43.717325,-72.27193,128.2"
"1066400845.000,43.717321,-72.271925,128.1"
"1066400847.000,43.71731,-72.271913,128.1"
"1066400848.000,43.717305,-72.271908,128.3"
"1066400849.000,43.7173,-72.271903,128.4"
"1066400850.000,43.717296,-72.271899,128.5"
"1066400851.000,43.71729,-72.271889,128.4"
"1066400852.000,43.717282,-72.271881,128.4"
"1066400853.000,43.717277,-72.271873,128.4"
"1066400854.000,43.717272,-72.271866,128.4"
"1066400855.000,43.71727,-72.271857,128.4"
"1066400856.000,43.717271,-72.271848,128.3"
"1066400857.000,43.717272,-72.27184,128.4"
"1066400858.000,43.717274,-72.27183,128.3"
"1066400859.000,43.717276,-72.271821,128.3"
"1066400860.000,43.717277,-72.271809,128.2"
"1066400861.000,43.717278,-72.271801,128.2"
"1066400862.000,43.71728,-72.27179,128.1"
"1066400863.000,43.717279,-72.271783,128.2"
"1066400864.000,43.717278,-72.271777,128.2"
"1066400865.000,43.717277,-72.271778,128.3"
"1066400867.000,43.717278,-72.271779,128.4"
"1066400868.000,43.717278,-72.271779,128.4"
"1066400869.000,43.717279,-72.27178,128.5"
"1066400870.000,43.717279,-72.271781,128.6"
"1066400871.000,43.717279,-72.271781,128.6"
"1066400872.000,43.717279,-72.271781,128.6"
"1066400873.000,43.717279,-72.271782,128.7"
"1066400874.000,43.717279,-72.271783,128.7"
"1066400875.000,43.717277,-72.271785,128.7"
"1066400876.000,43.717278,-72.271785,128.8"
"1066400877.000,43.717277,-72.271786,128.8"
"1066400878.000,43.717277,-72.271786,128.8"
"1066400879.000,43.71728,-72.271776,128.7"
"1066400880.000,43.717284,-72.271766,128.6"
"1066400881.000,43.717287,-72.271758,128.7"
"1066400882.000,43.717287,-72.27175,128.8"
"1066400883.000,43.717287,-72.271754,128.9"
"1066400884.000,43.717289,-72.271759,129.1"
"1066400885.000,43.717289,-72.271764,129.0"
"1066400886.000,43.717289,-72.271772,129.0"
"1066400887.000,43.717289,-72.271781,129.0"
"1066400888.000,43.717289,-72.271788,128.9"
"1066400889.000,43.717289,-72.271794,128.9"
"1066400890.000,43.717289,-72.271802,128.9"
"1066400891.000,43.717287,-72.271811,128.9"
"1066400892.000,43.717285,-72.271819,128.8"
"1066400893.000,43.717285,-72.271828,128.7"
"1066400894.000,43.717279,-72.271842,128.6"
"1066400895.000,43.717277,-72.271854,128.6"
"1066400896.000,43.717275,-72.271866,128.5"
"1066400897.000,43.717274,-72.271876,128.4"
"1066400898.000,43.717272,-72.271888,128.4"
"1066400899.000,43.717271,-72.271898,128.5"
"1066400902.000,43.717255,-72.271911,128.3"
"1066400903.000,43.71725,-72.271916,128.3"
"1066400904.000,43.717248,-72.27192,128.3"
"1066400905.000,43.717248,-72.271932,128.3"
"1066400906.000,43.717251,-72.271948,128.4"
"1066400907.000,43.717253,-72.271964,128.4"
"1066400908.000,43.717257,-72.271981,128.6"
"1066400909.000,43.71726,-72.271998,128.8"
"1066400910.000,43.717262,-72.272015,128.8"
"1066400911.000,43.717266,-72.272028,129.2"
"1066400913.000,43.717264,-72.272059,128.9"
"1066400914.000,43.717264,-72.272074,128.9"
"1066400915.000,43.717265,-72.272089,129.0"
"1066400917.000,43.717262,-72.272113,128.5"
"1066400918.000,43.717261,-72.272123,128.4"
"1066400919.000,43.717261,-72.272133,128.3"
"1066400920.000,43.717262,-72.272135,128.4"
"1066400921.000,43.717266,-72.27213,128.4"
"1066400923.000,43.717267,-72.272115,128.4"
"1066400924.000,43.717267,-72.272115,128.4"
"1066400925.000,43.717265,-72.272117,128.3"
"1066400926.000,43.717266,-72.272117,128.2"
"1066400927.000,43.717266,-72.272117,128.3"
"1066400928.000,43.71727,-72.272117,128.3"
"1066400929.000,43.717273,-72.272118,128.4"
"1066400930.000,43.717277,-72.272118,128.4"
"1066400931.000,43.71728,-72.272115,128.5"
"1066400932.000,43.717279,-72.272113,128.5"
"1066400933.000,43.71728,-72.272114,128.4"
"1066400934.000,43.717279,-72.272113,128.3"
"1066400935.000,43.717279,-72.272116,128.2"
"1066400936.000,43.717279,-72.272116,128.2"
"1066400937.000,43.717284,-72.272116,128.4"
"1066400939.000,43.717285,-72.272115,128.5"
"1066400940.000,43.717284,-72.272113,128.5"
"1066400941.000,43.717285,-72.272114,128.5"
"1066400943.000,43.717286,-72.272113,128.7"
"1066400944.000,43.717289,-72.272111,128.8"
"1066400945.000,43.717291,-72.27211,129.1"
"1066400946.000,43.717291,-72.272111,129.2"
"1066400947.000,43.717291,-72.272109,129.3"
"1066400948.000,43.717288,-72.272108,129.2"
"1066400949.000,43.717289,-72.272108,129.2"
"1066400950.000,43.71729,-72.272108,129.4"
"1066400951.000,43.717289,-72.272109,129.5"
"1066400952.000,43.717289,-72.272114,129.5"
"1066400953.000,43.717293,-72.272116,129.5"
"1066400954.000,43.717292,-72.272115,129.6"
"1066400955.000,43.717292,-72.272117,129.6"
"1066400956.000,43.717291,-72.272117,129.6"
"1066400957.000,43.717291,-72.272117,129.6"
"1066400958.000,43.717292,-72.272116,129.5"
"1066400959.000,43.71729,-72.272113,129.4"
"1066400960.000,43.71729,-72.272116,129.2"
"1066400961.000,43.717289,-72.272118,129.2"
"1066400962.000,43.717288,-72.272121,129.3"
"1066400963.000,43.717288,-72.272123,129.3"
"1066400964.000,43.717289,-72.272125,129.3"
"1066400965.000,43.717294,-72.272128,129.3"
"1066400966.000,43.717296,-72.272131,129.3"
"1066400967.000,43.717295,-72.272131,129.2"
"1066400968.000,43.717295,-72.272131,129.1"
"1066400970.000,43.717294,-72.272128,128.8"
"1066400971.000,43.717295,-72.272125,128.6"
"1066400972.000,43.717295,-72.272122,128.4"
"1066400973.000,43.717296,-72.272125,128.3"
"1066400974.000,43.7173,-72.272126,128.3"
"1066400975.000,43.717299,-72.272124,128.4"
"1066400976.000,43.717298,-72.272124,128.4"
"1066400979.000,43.717299,-72.272124,128.1"
"1066400980.000,43.717297,-72.272117,128.0"
"1066400981.000,43.7173,-72.272111,127.9"
"1066400982.000,43.717301,-72.272105,127.8"
"1066400983.000,43.717303,-72.272097,127.7"
"1066400984.000,43.717301,-72.272087,127.8"
"1066400985.000,43.717301,-72.272079,127.7"
"1066400986.000,43.717301,-72.272071,127.7"
"1066400987.000,43.717296,-72.27206,127.7"
"1066400988.000,43.717292,-72.272049,127.7"
"1066400989.000,43.717291,-72.272039,127.7"
"1066400990.000,43.71729,-72.272025,127.7"
"1066400991.000,43.717289,-72.27201,127.9"
"1066400992.000,43.717287,-72.271997,128.0"
"1066400993.000,43.717288,-72.271983,128.1"
"1066400994.000,43.717289,-72.271967,128.3"
"1066400995.000,43.71729,-72.271952,128.4"
"1066400996.000,43.717289,-72.271941,128.4"
"1066400997.000,43.717288,-72.271929,128.4"
"1066400999.000,43.717281,-72.271926,128.3"
"1066401002.000,43.71727,-72.271927,128.2"
"1066401003.000,43.717266,-72.271921,128.1"
"1066401004.000,43.717263,-72.271911,128.2"
"1066401005.000,43.717262,-72.271902,128.1"
"1066401006.000,43.717261,-72.271901,128.1"
"1066401008.000,43.717261,-72.2719,128.2"
"1066401010.000,43.71726,-72.27189,128.5"
"1066401012.000,43.71726,-72.271888,128.8"
"1066401013.000,43.717261,-72.271893,128.9"
"1066401014.000,43.717262,-72.271898,128.9"
"1066401015.000,43.71726,-72.271903,129.0"
"1066401016.000,43.717259,-72.271912,129.0"
"1066401017.000,43.717257,-72.271921,128.9"
"1066401018.000,43.717254,-72.271933,128.9"
"1066401019.000,43.717253,-72.271944,129.2"
"1066401020.000,43.717252,-72.271956,129.3"
"1066401021.000,43.717251,-72.271967,129.4"
"1066401022.000,43.71725,-72.271978,129.3"
"1066401023.000,43.717251,-72.271989,129.3"
"1066401024.000,43.717252,-72.272,129.3"
"1066401025.000,43.717254,-72.272011,129.4"
"1066401026.000,43.717257,-72.27202,129.4"
"1066401027.000,43.717259,-72.272032,129.6"
"1066401028.000,43.717261,-72.272043,129.6"
"1066401029.000,43.717262,-72.272055,129.6"
"1066401030.000,43.717264,-72.272067,129.7"
"1066401032.000,43.71727,-72.272087,129.6"
"1066401033.000,43.717274,-72.272096,129.6"
"1066401034.000,43.717278,-72.272107,129.5"
"1066401035.000,43.717281,-72.272115,129.4"
"1066401036.000,43.717284,-72.272123,129.4"
"1066401037.000,43.717286,-72.272129,129.4"
"1066401038.000,43.717289,-72.272137,129.2"
"1066401039.000,43.71729,-72.272135,129.3"
"1066401040.000,43.71729,-72.272134,129.2"
"1066401041.000,43.717289,-72.272134,129.2"
"1066401042.000,43.71729,-72.272135,129.2"
"1066401043.000,43.71729,-72.272133,129.2"
"1066401045.000,43.717288,-72.272128,129.3"
"1066401046.000,43.717287,-72.272123,129.4"
"1066401047.000,43.717287,-72.272121,129.4"
"1066401048.000,43.717287,-72.272124,129.6"
"1066401049.000,43.717283,-72.272128,129.5"
"1066401050.000,43.717282,-72.272134,129.5"
