TIN        1077 1066401530     800804       11.0.0.35       11.0.0.39          0
TIN        1077 1066401532     811159       11.0.0.35       11.0.0.39          0
TIN        1077 1066401534     820854       11.0.0.35       11.0.0.39          1
TIN        1077 1066401536     830694       11.0.0.35       11.0.0.39          2
TIN        1077 1066401538     840865       11.0.0.35       11.0.0.39          3
TIN        1077 1066401540     861910       11.0.0.35       11.0.0.39          4
TIN        1246 1066401549     801969       11.0.0.35       11.0.0.32          5
TIN        1246 1066401549     811809       11.0.0.35       11.0.0.32          5
TIN        1246 1066401549     821787       11.0.0.35       11.0.0.32          5
TIN        1246 1066401549     831795       11.0.0.35       11.0.0.32          5
TIN        1246 1066401549     841801       11.0.0.35       11.0.0.32          5
TIN        1246 1066401554     821978       11.0.0.35       11.0.0.19          5
TIN        1220 1066401558     832268       11.0.0.35       11.0.0.21          6
TIN        1246 1066401560     825759       11.0.0.35       11.0.0.19          7
TIN        1220 1066401560     835783       11.0.0.35       11.0.0.21          8
TIN        1246 1066401561     835791       11.0.0.35       11.0.0.14          9
TIN        1246 1066401561     845684       11.0.0.35       11.0.0.14         10
TIN        1246 1066401561     855758       11.0.0.35       11.0.0.14         11
TIN        1246 1066401561     866199       11.0.0.35       11.0.0.14         12
TIN        1246 1066401561     875669       11.0.0.35       11.0.0.14         13
TIN        1246 1066401561     885728       11.0.0.35       11.0.0.14         14
TIN        1220 1066401562     845738       11.0.0.35       11.0.0.21         15
TIN        1220 1066401564     855771       11.0.0.35       11.0.0.21         16
TIN        1246 1066401566     835715       11.0.0.35       11.0.0.19         17
TIN        1220 1066401566     865715       11.0.0.35       11.0.0.21         18
TIN        1031 1066401568     845790       11.0.0.35       11.0.0.49         19
TIN        1220 1066401568     875680       11.0.0.35       11.0.0.21         20
TIN        1031 1066401570     855752       11.0.0.35       11.0.0.49         21
TIN        1246 1066401572     861156       11.0.0.35       11.0.0.19         22
TIN        1031 1066401572     862095       11.0.0.35       11.0.0.49         23
TIN        1246 1066401572     862925       11.0.0.35       11.0.0.11         24
TIN        1031 1066401574     870867       11.0.0.35       11.0.0.49         25
TIN        1246 1066401575     871014       11.0.0.35       11.0.0.19         26
TIN        1246 1066401575     880807       11.0.0.35       11.0.0.19         27
TIN        1246 1066401575     890814       11.0.0.35       11.0.0.19         28
TIN        1246 1066401575     900825       11.0.0.35       11.0.0.19         29
TIN        1246 1066401575     910814       11.0.0.35       11.0.0.19         30
TIN        1246 1066401575     920806       11.0.0.35       11.0.0.19         31
TIN        1246 1066401575     930862       11.0.0.35       11.0.0.19         32
TIN        1031 1066401576     880878       11.0.0.35       11.0.0.49         33
TIN        1246 1066401578     871120       11.0.0.35       11.0.0.19         34
TIN        1246 1066401578     872044       11.0.0.35       11.0.0.11         35
TIN        1246 1066401578     872998       11.0.0.35       11.0.0.26         36
TIN        1031 1066401578     890818       11.0.0.35       11.0.0.49         37
TIN        1246 1066401580     880927       11.0.0.35       11.0.0.26         38
TIN        1246 1066401582     899034       11.0.0.35       11.0.0.26         39
TIN        1246 1066401584     879086       11.0.0.35       11.0.0.19         40
TIN        1246 1066401584     880024       11.0.0.35       11.0.0.11         41
TIN        1246 1066401584     908872       11.0.0.35       11.0.0.26         41
TIN        1246 1066401586     919053       11.0.0.35       11.0.0.26         42
TIN        1246 1066401588     928955       11.0.0.35       11.0.0.26         43
TIN        1246 1066401589     879003       11.0.0.35       11.0.0.45         44
TIN        1246 1066401590     888919       11.0.0.35       11.0.0.19         44
TIN        1246 1066401590     939556       11.0.0.35       11.0.0.26         45
TIN        1246 1066401592     945758       11.0.0.35       11.0.0.26         46
TIN        1246 1066401593     885722       11.0.0.35       11.0.0.45         47
TIN        1246 1066401594     955738       11.0.0.35       11.0.0.26         47
TIN        1246 1066401597     895774       11.0.0.35       11.0.0.45         48
TIN        1246 1066401601     905883       11.0.0.35       11.0.0.45         48
TIN        1246 1066401605     909969       11.0.0.35       11.0.0.45         48
TIN        1246 1066401609     920058       11.0.0.35       11.0.0.45         48
TIN        1004 1066401619     880912       11.0.0.35       11.0.0.38         48
TIN        1246 1066401619     891044       11.0.0.35       11.0.0.34         49
TIN        1004 1066401620     890877       11.0.0.35       11.0.0.38         49
TIN        1246 1066401620     900829       11.0.0.35       11.0.0.34         50
TIN        1004 1066401621     900861       11.0.0.35       11.0.0.38         50
TIN        1246 1066401621     908136       11.0.0.35       11.0.0.34         51
TIN        1004 1066401622     910974       11.0.0.35       11.0.0.38         51
TIN        1246 1066401622     911221       11.0.0.35       11.0.0.34         52
TIN        1004 1066401623     920957       11.0.0.35       11.0.0.38         52
TIN        1246 1066401623     921077       11.0.0.35       11.0.0.34         53
TIN        1004 1066401624     930984       11.0.0.35       11.0.0.38         53
TIN        1158 1066401643     892598       11.0.0.35       11.0.0.25         54
TIN        1158 1066401643     902515       11.0.0.35       11.0.0.25         55
TIN        1158 1066401643     912465       11.0.0.35       11.0.0.25         56
TIN        1246 1066401655     898077       11.0.0.35       11.0.0.47         57
TIN        1246 1066401657     908018       11.0.0.35       11.0.0.47         58
TIN        1246 1066401660       7747       11.0.0.35       11.0.0.47         59
TIN        1246 1066401662      17696       11.0.0.35       11.0.0.47         60
TIN        1246 1066401677     904841       11.0.0.35       11.0.0.18         61
TIN        1246 1066401678     914772       11.0.0.35       11.0.0.18         62
TIN        1246 1066401679     925145       11.0.0.35       11.0.0.18         63
TIN        1246 1066401680     927579       11.0.0.35       11.0.0.18         64
TIN        1246 1066401681     937562       11.0.0.35       11.0.0.18         65
TIN        1246 1066401682     947720       11.0.0.35       11.0.0.18         66
TIN        1246 1066401683     957593       11.0.0.35       11.0.0.18         67
TIN        1246 1066401684     967547       11.0.0.35       11.0.0.18         68
TIN        1246 1066401685     977580       11.0.0.35       11.0.0.18         69
TIN        1246 1066401721     930772       11.0.0.35       11.0.0.26         70
TIN        1246 1066401723     940671       11.0.0.35       11.0.0.26         71
TIN        1246 1066401725     950729       11.0.0.35       11.0.0.26         72
TIN        1246 1066401727     960522       11.0.0.35       11.0.0.26         73
TIN        1246 1066401749     937251       11.0.0.35       11.0.0.23         74
TIN         936 1066401749     947114       11.0.0.35       11.0.0.26         74
TIN         936 1066401749     957221       11.0.0.35       11.0.0.26         75
TIN        1246 1066401749     959075       11.0.0.35       11.0.0.31         76
TIN         936 1066401749     967086       11.0.0.35       11.0.0.26         77
