TIN        1077 1066401530     865308       11.0.0.21       11.0.0.39          0
TIN        1077 1066401532     875023       11.0.0.21       11.0.0.39          0
TIN        1077 1066401534     888376       11.0.0.21       11.0.0.39          0
TIN        1077 1066401536     898557       11.0.0.21       11.0.0.39          0
TIN        1077 1066401538     909155       11.0.0.21       11.0.0.39          1
TIN        1077 1066401540     918279       11.0.0.21       11.0.0.39          2
TIN        1246 1066401549     873673       11.0.0.21       11.0.0.32          3
TIN        1246 1066401549     883242       11.0.0.21       11.0.0.32          4
TIN        1246 1066401549     893203       11.0.0.21       11.0.0.32          5
TIN        1246 1066401549     903209       11.0.0.21       11.0.0.32          6
TIN        1246 1066401549     913191       11.0.0.21       11.0.0.32          7
TIN        1246 1066401554     883332       11.0.0.21        11.0.0.7          8
TIN        1220 1066401558     890467       11.0.0.21       11.0.0.24          9
TIN        1246 1066401560     890257       11.0.0.21        11.0.0.7          9
TIN        1220 1066401560     900820       11.0.0.21       11.0.0.24         10
TIN        1246 1066401561     900365       11.0.0.21       11.0.0.36         10
TIN        1246 1066401561     910204       11.0.0.21       11.0.0.36         11
TIN        1246 1066401561     920455       11.0.0.21       11.0.0.36         12
TIN        1246 1066401561     930229       11.0.0.21       11.0.0.36         13
TIN        1246 1066401561     940236       11.0.0.21       11.0.0.36         14
TIN        1246 1066401561     950198       11.0.0.21       11.0.0.36         15
TIN        1220 1066401562     910229       11.0.0.21       11.0.0.24         16
TIN        1220 1066401564     920252       11.0.0.21       11.0.0.24         16
TIN        1246 1066401566     900279       11.0.0.21        11.0.0.7         16
TIN        1220 1066401566     930202       11.0.0.21       11.0.0.24         17
TIN        1031 1066401568     910314       11.0.0.21       11.0.0.49         17
TIN        1220 1066401568     937179       11.0.0.21       11.0.0.24         18
TIN        1031 1066401570     911661       11.0.0.21       11.0.0.49         18
TIN        1246 1066401572     901479       11.0.0.21        11.0.0.7         19
TIN        1246 1066401572     911274       11.0.0.21       11.0.0.22         20
TIN        1031 1066401572     921212       11.0.0.21       11.0.0.49         20
TIN        1031 1066401574     931294       11.0.0.21       11.0.0.49         21
TIN        1246 1066401575     921416       11.0.0.21        11.0.0.7         22
TIN        1246 1066401575     931214       11.0.0.21        11.0.0.7         23
TIN        1246 1066401575     941246       11.0.0.21        11.0.0.7         24
TIN        1246 1066401575     951235       11.0.0.21        11.0.0.7         25
TIN        1246 1066401575     961288       11.0.0.21        11.0.0.7         26
TIN        1246 1066401575     971892       11.0.0.21        11.0.0.7         27
