TIN        1077 1066401530     351608       11.0.0.45       11.0.0.39          0
TIN        1077 1066401532     361352       11.0.0.45       11.0.0.39          1
TIN        1077 1066401534     371509       11.0.0.45       11.0.0.39          2
TIN        1077 1066401536     379921       11.0.0.45       11.0.0.39          3
TIN        1077 1066401538     389520       11.0.0.45       11.0.0.39          4
TIN        1077 1066401540     399533       11.0.0.45       11.0.0.39          5
TIN        1246 1066401549     388929       11.0.0.45       11.0.0.32          6
TIN        1246 1066401549     398655       11.0.0.45       11.0.0.32          7
TIN        1246 1066401549     408720       11.0.0.45       11.0.0.32          8
TIN        1246 1066401549     418641       11.0.0.45       11.0.0.32          9
TIN        1246 1066401549     429445       11.0.0.45       11.0.0.32         10
TIN        1246 1066401554     398759       11.0.0.45        11.0.0.7         11
TIN        1220 1066401558     403080       11.0.0.45       11.0.0.24         11
TIN        1246 1066401560     402460       11.0.0.45        11.0.0.7         11
TIN        1220 1066401560     412366       11.0.0.45       11.0.0.24         11
TIN        1246 1066401561     412491       11.0.0.45       11.0.0.36         11
TIN        1246 1066401561     422358       11.0.0.45       11.0.0.36         11
TIN        1246 1066401561     432370       11.0.0.45       11.0.0.36         11
TIN        1246 1066401561     442356       11.0.0.45       11.0.0.36         11
TIN        1246 1066401561     452340       11.0.0.45       11.0.0.36         11
TIN        1246 1066401561     462357       11.0.0.45       11.0.0.36         11
TIN        1220 1066401562     422418       11.0.0.45       11.0.0.24         11
TIN        1220 1066401564     432499       11.0.0.45       11.0.0.24         11
TIN        1246 1066401566     412648       11.0.0.45        11.0.0.7         11
TIN        1220 1066401566     442413       11.0.0.45       11.0.0.24         11
TIN        1031 1066401568     437528       11.0.0.45       11.0.0.49         11
TIN        1220 1066401568     447386       11.0.0.45       11.0.0.24         11
TIN        1031 1066401570     447428       11.0.0.45       11.0.0.49         11
TIN        1246 1066401572     417474       11.0.0.45        11.0.0.7         11
TIN        1246 1066401572     447398       11.0.0.45       11.0.0.22         11
TIN        1031 1066401572     457408       11.0.0.45       11.0.0.49         11
TIN        1031 1066401574     467396       11.0.0.45       11.0.0.49         11
