1066401492,43.717492,-72.27128,124.2
1066401493,43.717493,-72.271297,124.2
1066401494,43.717496,-72.271314,124.4
1066401497,43.717501,-72.27136,124.8
1066401498,43.717501,-72.271374,124.8
1066401499,43.717503,-72.271388,124.8
1066401500,43.717505,-72.271402,124.8
1066401501,43.717505,-72.271415,124.8
1066401502,43.717507,-72.27143,125.0
1066401504,43.717514,-72.271453,125.2
1066401505,43.717521,-72.271459,125.2
1066401506,43.717528,-72.271466,125.2
1066401507,43.717528,-72.271484,125.2
1066401508,43.717526,-72.271503,125.2
1066401509,43.717528,-72.27152,125.4
1066401510,43.717538,-72.271537,125.7
1066401511,43.717545,-72.271554,126.0
1066401512,43.717545,-72.271574,126.1
1066401513,43.717547,-72.271593,126.3
1066401514,43.717547,-72.271612,126.3
1066401516,43.717546,-72.271647,126.3
1066401517,43.717544,-72.271667,126.4
1066401518,43.717543,-72.271684,126.3
1066401519,43.717541,-72.271703,126.2
1066401520,43.717542,-72.271719,126.2
1066401522,43.717542,-72.271749,126.0
1066401523,43.717542,-72.271765,125.9
1066401524,43.717542,-72.271781,125.7
1066401525,43.717542,-72.271796,125.6
1066401526,43.717541,-72.271811,125.2
1066401527,43.71754,-72.271826,124.8
1066401528,43.717538,-72.27184,124.6
1066401529,43.717536,-72.271855,124.4
1066401530,43.717536,-72.27187,124.4
1066401531,43.71754,-72.271888,124.7
1066401532,43.717544,-72.271906,124.9
1066401533,43.717546,-72.271923,125.1
1066401534,43.717547,-72.271939,125.2
1066401535,43.717549,-72.271955,125.4
1066401536,43.717551,-72.271972,125.4
1066401537,43.717553,-72.271988,125.4
1066401538,43.717555,-72.272004,125.4
1066401539,43.717555,-72.272019,125.3
1066401540,43.717553,-72.272034,124.9
1066401541,43.717554,-72.27205,124.9
1066401542,43.717555,-72.272066,124.9
1066401566,43.71761,-72.272481,125.5
1066401567,43.717612,-72.272498,125.5
1066401568,43.717615,-72.272515,125.5
1066401569,43.717617,-72.272532,125.5
1066401570,43.71762,-72.272549,125.5
1066401571,43.717622,-72.272566,125.5
1066401572,43.717625,-72.272583,125.5
1066401573,43.717627,-72.2726,125.5
1066401574,43.71763,-72.272617,125.5
1066401575,43.717632,-72.272634,125.5
1066401576,43.717635,-72.272651,125.5
1066401577,43.717637,-72.272668,125.5
1066401578,43.71764,-72.272685,125.5
1066401579,43.717642,-72.272702,125.5
1066401580,43.717644,-72.272719,125.5
1066401581,43.717647,-72.272736,125.5
1066401582,43.717649,-72.272753,125.5
1066401583,43.717652,-72.27277,125.5
1066401585,43.717657,-72.272805,125.5
1066401586,43.717659,-72.272822,125.5
1066401587,43.717662,-72.272839,125.5
1066401588,43.717664,-72.272856,125.5
1066401589,43.717667,-72.272873,125.5
1066401590,43.717669,-72.27289,125.5
1066401591,43.717672,-72.272907,125.5
1066401592,43.717674,-72.272924,125.5
1066401593,43.717621,-72.272854,125.5
1066401595,43.717587,-72.27282,125.5
1066401596,43.717414,-72.272586,125.5
1066401597,43.71746,-72.272713,141.4
1066401598,43.717459,-72.272732,141.3
1066401599,43.71747,-72.27279,141.3
1066401600,43.717494,-72.272839,145.7
1066401601,43.717471,-72.272814,142.5
1066401602,43.717452,-72.272797,142.5
1066401603,43.717438,-72.272802,142.5
1066401604,43.717429,-72.2728,142.5
1066401605,43.717378,-72.272745,142.5
1066401608,43.717365,-72.272775,137.9
1066401609,43.717361,-72.272782,137.9
1066401610,43.717342,-72.272756,137.9
1066401611,43.717328,-72.27274,137.8
1066401612,43.717318,-72.272737,138.2
1066401613,43.717308,-72.272733,138.2
1066401614,43.717297,-72.272729,138.3
1066401615,43.717287,-72.272726,138.3
1066401616,43.717277,-72.272722,138.4
1066401617,43.717266,-72.272718,138.4
1066401618,43.717257,-72.272722,138.4
1066401619,43.717248,-72.272723,138.4
1066401620,43.717238,-72.272719,138.4
1066401621,43.717228,-72.272715,138.4
1066401622,43.71722,-72.27271,138.4
1066401624,43.717204,-72.272708,138.9
1066401625,43.717194,-72.272705,138.9
1066401627,43.717172,-72.272691,138.9
1066401628,43.717163,-72.272689,138.9
1066401629,43.717153,-72.272687,139.0
1066401630,43.717143,-72.272684,139.0
1066401631,43.717131,-72.272669,139.0
1066401632,43.71712,-72.272665,139.0
1066401634,43.7171,-72.272656,139.0
1066401635,43.717089,-72.272651,139.0
1066401636,43.717079,-72.272647,139.0
1066401637,43.717071,-72.272644,139.8
