TIN         640 1066401492      25363       11.0.0.31       11.0.0.26          0
TIN         640 1066401492      35226       11.0.0.31       11.0.0.26          1
TIN         640 1066401492      45351       11.0.0.31       11.0.0.26          2
TIN         640 1066401492      55301       11.0.0.31       11.0.0.26          3
TIN         640 1066401492      65721       11.0.0.31       11.0.0.26          4
TIN        1246 1066401521      38709       11.0.0.31       11.0.0.17          5
TIN        1246 1066401525     217257       11.0.0.31       11.0.0.17          6
TIN        1246 1066401529     227221       11.0.0.31       11.0.0.17          7
TIN        1246 1066401533     237202       11.0.0.31       11.0.0.17          8
TIN        1246 1066401537      60153       11.0.0.31        11.0.0.8          9
TIN        1246 1066401537     240044       11.0.0.31       11.0.0.17          9
TIN        1246 1066401541      70050       11.0.0.31        11.0.0.8         10
TIN        1246 1066401545      72583       11.0.0.31        11.0.0.8         10
TIN        1246 1066401549      62615       11.0.0.31       11.0.0.26         10
TIN        1246 1066401549      82488       11.0.0.31        11.0.0.8         10
TIN        1246 1066401553      92606       11.0.0.31        11.0.0.8         10
TIN        1246 1066401555      90146       11.0.0.31       11.0.0.26         10
TIN        1246 1066401557     100118       11.0.0.31        11.0.0.8         10
TIN        1246 1066401561     100219       11.0.0.31       11.0.0.26         10
TIN        1246 1066401561     110006       11.0.0.31        11.0.0.8         10
TIN        1246 1066401567     104673       11.0.0.31       11.0.0.26         10
TIN        1246 1066401573     114671       11.0.0.31       11.0.0.26         10
TIN        1246 1066401579     121034       11.0.0.31       11.0.0.26         10
TIN        1246 1066401585      71141       11.0.0.31       11.0.0.23         10
TIN        1246 1066401585     130947       11.0.0.31       11.0.0.26         10
TIN        1246 1066401587      81044       11.0.0.31       11.0.0.23         11
TIN        1246 1066401589      83198       11.0.0.31       11.0.0.23         11
TIN        1246 1066401589      83264       11.0.0.31        11.0.0.6         11
TIN        1246 1066401591      93084       11.0.0.31       11.0.0.23         11
TIN        1246 1066401592      93062       11.0.0.31        11.0.0.6         11
TIN        1246 1066401593      93076       11.0.0.31       11.0.0.33         11
TIN        1246 1066401593     102970       11.0.0.31       11.0.0.23         12
TIN        1246 1066401594     103159       11.0.0.31       11.0.0.33         12
TIN        1246 1066401595     103229       11.0.0.31        11.0.0.6         13
TIN        1180 1066401595     103288       11.0.0.31       11.0.0.40         13
TIN        1246 1066401595     113063       11.0.0.31       11.0.0.33         13
TIN        1246 1066401595     113989       11.0.0.31       11.0.0.23         14
TIN        1180 1066401596     113056       11.0.0.31       11.0.0.40         14
TIN        1246 1066401596     123030       11.0.0.31       11.0.0.33         14
TIN        1180 1066401597     123023       11.0.0.31       11.0.0.40         14
TIN        1246 1066401597     132974       11.0.0.31       11.0.0.33         14
TIN        1246 1066401598     124712       11.0.0.31        11.0.0.6         14
TIN        1246 1066401599     104746       11.0.0.31       11.0.0.33         14
TIN        1246 1066401601     134818       11.0.0.31        11.0.0.6         14
TIN        1246 1066401604     144727       11.0.0.31        11.0.0.6         14
TIN        1246 1066401607     114687       11.0.0.31       11.0.0.33         14
TIN        1246 1066401607     154673       11.0.0.31        11.0.0.6         15
TIN        1246 1066401610     162043       11.0.0.31        11.0.0.6         15
TIN        1208 1066401611     112041       11.0.0.31       11.0.0.39         15
TIN        1246 1066401613     171968       11.0.0.31        11.0.0.6         15
TIN        1246 1066401615     112547       11.0.0.31       11.0.0.45         15
TIN        1246 1066401615     121807       11.0.0.31       11.0.0.33         16
TIN        1208 1066401616     122118       11.0.0.31       11.0.0.39         17
TIN        1246 1066401616     181832       11.0.0.31        11.0.0.6         17
TIN        1246 1066401617     121918       11.0.0.31       11.0.0.45         17
TIN        1246 1066401619     125428       11.0.0.31       11.0.0.45         18
TIN        1246 1066401619     186071       11.0.0.31        11.0.0.6         19
TIN        1208 1066401621     125585       11.0.0.31       11.0.0.39         19
TIN        1246 1066401621     135372       11.0.0.31       11.0.0.45         19
TIN        1246 1066401623     125599       11.0.0.31       11.0.0.33         20
TIN        1246 1066401623     145418       11.0.0.31       11.0.0.45         21
TIN        1208 1066401626     135443       11.0.0.31       11.0.0.39         22
TIN        1246 1066401631     127497       11.0.0.31       11.0.0.33         22
TIN        1208 1066401631     137276       11.0.0.31       11.0.0.39         23
TIN        1208 1066401636     147487       11.0.0.31       11.0.0.39         23
TIN        1246 1066401639     137475       11.0.0.31       11.0.0.33         23
TIN        1246 1066401643     122952       11.0.0.31       11.0.0.36         24
TIN        1246 1066401645     132801       11.0.0.31       11.0.0.36         24
TIN        1246 1066401647     142850       11.0.0.31       11.0.0.36         24
TIN        1246 1066401647     142988       11.0.0.31       11.0.0.33         24
TIN        1246 1066401649     152833       11.0.0.31       11.0.0.36         25
TIN        1246 1066401651     162771       11.0.0.31       11.0.0.36         25
TIN         569 1066401653     136624       11.0.0.31       11.0.0.36         26
TIN        1246 1066401653     166618       11.0.0.31       11.0.0.36         27
TIN         569 1066401654     146673       11.0.0.31       11.0.0.36         28
TIN         569 1066401655     156669       11.0.0.31       11.0.0.36         29
TIN        1246 1066401656     146850       11.0.0.31       11.0.0.49         30
TIN        1246 1066401657     156683       11.0.0.31       11.0.0.49         31
TIN        1246 1066401658     166697       11.0.0.31       11.0.0.49         32
